age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
26,Private,Bachelors,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40,United-States,0
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,65,United-States,0
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65,United-States,1
60,Private,Bachelors,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,60,United-States,0
47,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
27,Private,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,50,United-States,1
17,Private,11th,Never-married,Sales,Own-child,White,Male,0.0,0.0,28,United-States,0
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,2051.0,38,United-States,0
49,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,1
45,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30,United-States,1
61,Self-emp-not-inc,Some-college,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,0
50,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
58,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,Mexico,0
69,Local-gov,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,20,United-States,0
34,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,65,United-States,0
46,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,50,United-States,1
25,Private,Bachelors,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40,United-States,0
38,,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48,United-States,1
25,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,38,United-States,0
64,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
20,Private,Some-college,Never-married,Sales,Own-child,White,Male,0.0,0.0,25,United-States,0
45,Local-gov,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,,0.0,40,United-States,1
45,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,7688.0,0.0,40,Guatemala,1
56,Private,1st-4th,Separated,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40,United-States,0
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,Greece,0
22,Private,10th,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,15,United-States,0
36,Private,HS-grad,Divorced,Transport-moving,Own-child,White,Male,0.0,0.0,60,United-States,0
44,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,58,United-States,0
46,Private,Prof-school,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,1
43,,HS-grad,Divorced,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40,Cuba,0
70,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,9386.0,0.0,30,United-States,1
67,Private,Some-college,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,25,Nicaragua,0
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
40,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
29,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,7298.0,0.0,32,United-States,1
40,Private,12th,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,Jamaica,0
33,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
41,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
21,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40,United-States,0
44,Private,Some-college,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,40,United-States,0
21,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
19,?,Some-college,Never-married,?,Own-child,White,Male,0.0,0.0,16,United-States,0
23,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,25,Germany,0
44,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,20,United-States,1
24,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,15,United-States,0
43,Private,Some-college,Separated,Sales,Unmarried,White,Female,0.0,0.0,10,United-States,0
29,?,HS-grad,Married-spouse-absent,?,Unmarried,Black,Female,0.0,0.0,42,Haiti,0
29,Private,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,50,United-States,0
31,Private,Assoc-voc,Divorced,Sales,Own-child,White,Female,0.0,0.0,38,United-States,0
33,Private,,Separated,Other-service,Unmarried,White,Female,0.0,0.0,38,El-Salvador,0
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,55,United-States,1
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50,United-States,0
22,Federal-gov,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
23,Private,10th,Never-married,Handlers-cleaners,Other-relative,Other,Male,0.0,0.0,40,United-States,0
46,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,1
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,84,United-States,0
44,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,38,United-States,0
20,Private,Some-college,Never-married,Other-service,Own-child,White,Female,594.0,0.0,16,United-States,0
18,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20,Mexico,0
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,70,United-States,1
48,,5th-6th,Divorced,Machine-op-inspct,Unmarried,Other,Female,0.0,0.0,40,Dominican-Republic,0
55,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
55,Private,HS-grad,Widowed,Adm-clerical,Other-relative,White,Female,,0.0,40,United-States,0
31,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,Germany,0
32,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,0
20,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30,United-States,0
29,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
48,Private,,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,40,United-States,1
62,?,Some-college,Married-civ-spouse,?,Husband,Black,Male,0.0,0.0,35,United-States,1
20,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40,United-States,0
18,?,12th,Never-married,?,Own-child,White,Female,0.0,0.0,25,United-States,0
40,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
18,State-gov,HS-grad,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25,United-States,0
62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,65,United-States,0
72,Private,9th,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,20,United-States,0
45,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1902.0,40,United-States,1
23,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,25,United-States,0
25,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,,0.0,40,United-States,0
28,Private,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
40,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38,United-States,0
52,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
25,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,0
20,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
90,?,HS-grad,Widowed,?,Not-in-family,White,Female,0.0,4356.0,40,United-States,0
75,Self-emp-not-inc,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50,United-States,0
52,Private,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2377.0,40,United-States,0
31,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,0
53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2002.0,40,United-States,0
46,Private,Some-college,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40,India,0
28,Private,Bachelors,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,United-States,0
59,Self-emp-inc,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40,Italy,0
47,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,60,United-States,1
66,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40,United-States,0
25,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,45,United-States,0
31,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0.0,,35,United-States,0
20,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,0
21,Private,,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,0
36,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
20,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0.0,0.0,8,Mexico,0
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,1
24,State-gov,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40,United-States,0
20,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,52,United-States,0
50,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
48,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,50,United-States,1
56,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,0
58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,25,United-States,0
20,?,Some-college,Never-married,?,Own-child,White,Female,0.0,0.0,30,United-States,0
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,0.0,0.0,20,United-States,0
51,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,France,1
31,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,0
39,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,1
22,,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,50,United-States,0
29,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
29,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
34,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,0
22,,Some-college,Never-married,Sales,Own-child,White,Female,0.0,0.0,20,United-States,0
38,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40,United-States,0
26,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,52,United-States,1
22,?,11th,Separated,?,Unmarried,Black,Female,0.0,0.0,40,United-States,0
48,,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,Ireland,1
23,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,15,United-States,0
33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,0
45,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50,United-States,1
48,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,40,United-States,1
19,Without-pay,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,20,United-States,0
27,Private,Bachelors,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40,United-States,0
33,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40,United-States,1
61,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,1
31,Self-emp-not-inc,HS-grad,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,40,?,0
28,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
29,Private,Assoc-acdm,Married-civ-spouse,Sales,Wife,Other,Female,7688.0,0.0,45,United-States,1
19,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,0
38,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
23,Private,12th,Never-married,Sales,Own-child,White,Female,0.0,0.0,25,United-States,0
17,Local-gov,11th,Never-married,Sales,Own-child,White,Male,0.0,0.0,20,United-States,0
49,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,,40,United-States,1
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,1
28,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,United-States,0
28,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
30,,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,?,0
43,Private,12th,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40,United-States,0
28,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,?,1
39,Private,Some-college,Never-married,Prof-specialty,Not-in-family,Black,Male,4787.0,0.0,40,United-States,1
27,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,20,China,0
27,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,0
65,?,Some-college,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0.0,0.0,20,United-States,0
26,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,0
39,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,0
45,Federal-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,3908.0,0.0,40,United-States,0
58,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Italy,0
57,Private,5th-6th,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
51,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,3325.0,0.0,40,United-States,0
45,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,0
61,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,0
76,?,Prof-school,Married-civ-spouse,?,Husband,White,Male,0.0,1258.0,20,United-States,0
32,Private,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,1
26,State-gov,Assoc-acdm,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,8,United-States,0
33,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,35,Thailand,0
59,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
38,Private,9th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
26,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55,United-States,0
24,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,10,Hungary,0
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0.0,0.0,27,United-States,0
44,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,55,United-States,0
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45,United-States,0
73,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
20,?,Some-college,Never-married,?,Other-relative,White,Female,0.0,0.0,25,United-States,0
30,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,0
42,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,0
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45,United-States,0
34,Private,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,60,United-States,0
46,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40,United-States,0
78,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,,0.0,32,United-States,0
27,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,49,United-States,0
44,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,45,United-States,1
21,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,10,United-States,0
42,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
63,Private,11th,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,22,United-States,0
27,Private,,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,32,United-States,0
44,Private,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Male,0.0,0.0,20,Haiti,0
55,Private,HS-grad,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,0
56,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,16,United-States,0
19,?,Some-college,Never-married,?,Other-relative,White,Female,0.0,0.0,15,United-States,0
22,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,0
42,Private,5th-6th,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,Puerto-Rico,0
55,Private,10th,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,29,United-States,0
25,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,35,United-States,0
26,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,78,United-States,1
30,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,0
24,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,20,United-States,0
